date,time,latitude,longitude,description,depth,richter
"Ene 17, 2016",01:58:42,13.427,-89.819000000000003,A 28 km al sur de Sonsonate.,59.299999999999997,4.2000000000000002
"Ene 13, 2016",12:25:45,12.382,-89.075999999999993,Frente a la Costa de La Paz,16.399999999999999,3.6000000000000001
"Ene 12, 2016",21:14:50,13.476000000000001,-88.507000000000005,"En el municipio de BerlÃ­n, UsulutÃ¡n",4.5,1.7
"Ene 11, 2016",16:00:00,12.992000000000001,-88.959999999999994,Frente a costas de La Paz.,39.600000000000001,3.7999999999999998
"Ene 10, 2016",16:46:52,12.609999999999999,-88.310000000000002,Frente a costas de UsulutÃ¡n. A 82 km al sur de UsulutÃ¡n,25,3.7000000000000002
"Ene 10, 2016",03:52:00,12.460000000000001,-88.239999999999995,Frente a costas de UsulutÃ¡n.,10,4
"Ene 09, 2016",07:55:00,13.278,-89.570999999999998,A 53 km al sur de Sonsonate,49.5,3.5
"Ene 09, 2016",01:37:20,14.064,-89.745000000000005,"En el municipio de Chalchuapa, Santa Ana",13,2.2999999999999998
"Ene 08, 2016",15:09:00,13.978,-89.927999999999997,En territorio Guatemalteco. 14 km al noroeste de AhuachapÃ¡n.,10.199999999999999,3.1000000000000001
"Ene 06, 2016",03:01:27,12.837,-88.688000000000002,A 58 km al suroeste de UsulutÃ¡n,54,3.7000000000000002
"Ene 05, 2016",11:52:59,13.255000000000001,-87.861999999999995,"En el municipio de Conchagua, La UniÃ³n",2.5,3.7000000000000002
"Ene 05, 2016",04:31:00,13.087999999999999,-89.010000000000005,Frente a costas de La Paz,48.899999999999999,3.8999999999999999
"Ene 04, 2016",06:14:00,12.704000000000001,-88.346999999999994,Frente a Costas de UsulutÃ¡n,46.5,3.6000000000000001
"Ene 03, 2016",13:46:42,14.108000000000001,-89.685000000000002,"En el municipio de Candelaria La Frontera, Santa Ana",6.0999999999999996,2.7999999999999998
"Ene 03, 2016",05:54:39,13.247999999999999,-87.873999999999995,"En el municipio de Conchagua, La UniÃ³n",0.5,3.1000000000000001
"Ene 02, 2016",00:59:00,12.093999999999999,-88.988,Frente a Costas de Usulutan,20,4
"Ene 01, 2016",22:50:17,12.099,-89.013000000000005,Frente a la Costa de San Vicente,20,4.5999999999999996
"Dic 29, 2015",21:35:00,14.199999999999999,-91.079999999999998,A 136.33 km al OESTE de AhuachapÃ¡n,79,5.2000000000000002
"Dic 28, 2015",19:08:00,13.289999999999999,-89.760000000000005,A 48 km al SUR de Sonsonate,19,3.7000000000000002
"Dic 25, 2015",22:15:00,14.1,-89.719999999999999,En el municipio de Chalchuapa,5,3.2999999999999998
"Dic 23, 2015",05:15:06,13.532,-90.445999999999998,Frente a costas de Guatemala,42.299999999999997,4.4000000000000004
"Dic 21, 2015",05:06:11,13.045999999999999,-89.067999999999998,Frente a la Costa de La Paz,51.100000000000001,3.6000000000000001
"Dic 21, 2015",02:38:42,12.959,-88.599000000000004,55 km al sur de UsulutÃ¡n,58.200000000000003,4
"Dic 17, 2015",13:48:59,15.800000000000001,-93.5,"Territorio mexicano, cerca de las costas de Chiapas",117,6.5999999999999996
"Dic 17, 2015",06:59:00,13.68,-89.030000000000001,Zona Lago de Ilopango,5,2.8999999999999999
"Dic 17, 2015",03:09:00,12.720000000000001,-90.340000000000003,Frente a Costas de Ahuachapan,22,3.7999999999999998
"Dic 16, 2015",18:20:33,13.935,-89.920000000000002,En el municipio de AhuachapÃ¡n,9,2.6000000000000001
"Dic 16, 2015",12:34:00,12.869999999999999,-88.950000000000003,Frente a costas de La Paz,25,3.8999999999999999
"Dic 15, 2015",22:04:00,13.06,-90.469999999999999,107 km al suroeste de Sonsonate,7,3.6000000000000001
"Dic 15, 2015",11:44:00,13.99,-89.950000000000003,En territorio Guatemalteco. 13 km al noroeste de Ahuachapan,10,3.2000000000000002
"Dic 15, 2015",06:21:16,13.494999999999999,-88.451999999999998,"En el municipio de Santiago de MarÃ­a, UsulutÃ¡n",2.5,2.7000000000000002
"Dic 14, 2015",21:03:49,13.943,-89.918000000000006,En el municipio de AhuachapÃ¡n,4,2.6000000000000001
"Dic 09, 2015",19:43:00,13.130000000000001,-89.150000000000006,Frente a costas de La Libertad,45,4.2999999999999998
"Dic 09, 2015",15:49:09,12.82,-87.689999999999998,Frente a costas de Nicaragua,38,3.7000000000000002
"Dic 08, 2015",09:13:00,13.539999999999999,-90.700000000000003,Frente a las costa de Guatemala,8,4.5
"Dic 08, 2015",07:59:00,14.220000000000001,-91.280000000000001,En territorio Guatemalteco,75,4.7000000000000002
"Dic 07, 2015",16:53:33,14.223000000000001,-90.879999999999995,En territorio Guatemalteco,84,5.7000000000000002
"Dic 07, 2015",16:53:00,14.215,-90.852999999999994,En territorio Guatemalteco,108.59999999999999,5.7000000000000002
"Dic 07, 2015",12:08:10,12.943,-90.287999999999997,Frente a la Costa de AhuachapÃ¡n,54.299999999999997,4.2999999999999998
"Dic 06, 2015",15:09:01,14.151,-89.697999999999993,"En el municipio de Chalchuapa, Santa Ana",6.0999999999999996,2.5
"Dic 04, 2015",14:24:00,14.125999999999999,-89.685000000000002,"En el municipio de Chalchuapa, Santa Ana",6,2.7000000000000002
"Dic 04, 2015",10:29:00,13.109999999999999,-89.230000000000004,Frente a Costas de La Libertad,41,4
"Dic 03, 2015",22:55:00,13.210000000000001,-89.349999999999994,Frente a Costas de La Libertad.,46,4.2000000000000002
"Dic 03, 2015",21:21:02,14.117000000000001,-89.662000000000006,"En el municipio de Candelaria de La Frontera, Santa Ana",6,3
"Dic 03, 2015",21:17:00,13.18,-89.379999999999995,Frente a Costas de La Libertad.,28,4.4000000000000004
"Nov 27, 2015",20:39:16,13.042999999999999,-89.075000000000003,Frente a la Costa de La Paz,54,3.7000000000000002
"Nov 27, 2015",05:46:26,13.037000000000001,-89.058999999999997,Frente a la Costa de La Paz,49.799999999999997,5.2999999999999998
"Nov 26, 2015",00:25:04,12.904,-88.933999999999997,Frente a la Costa de La Paz,32.399999999999999,3.7000000000000002
"Nov 25, 2015",18:18:59,13.983000000000001,-89.870000000000005,5 Km al Nor-Oeste del municipio de AhuachapÃ¡n,14.699999999999999,2.7999999999999998
"Nov 24, 2015",14:33:05,12.568,-88.257999999999996,Frente a las costas de UsulutÃ¡n,36.700000000000003,4.4000000000000004
"Nov 23, 2015",01:36:32,12.553000000000001,-88.182000000000002,Frente a la Costa de San Miguel,24.5,4.4000000000000004
"Nov 16, 2015",19:03:38,13.223000000000001,-89.905000000000001,Frente a la Costa de Sonsonate,30.300000000000001,3.7000000000000002
"Nov 16, 2015",00:01:57,13.028,-89.272999999999996,Frente a la Costa de La Libertad,41.899999999999999,4.2000000000000002
"Nov 14, 2015",22:56:18,13.115,-89.561999999999998,Frente a la Costa de La Libertad,34.899999999999999,4.5
"Nov 08, 2015",10:34:37,13.494,-90.665000000000006,Frente a la Costa de Guatemala,45,5
"Nov 01, 2015",21:35:01,11.956,-88.998999999999995,frente a la Costa de La Paz,26.100000000000001,4.7999999999999998
"Nov 01, 2015",02:34:52,13.317,-87.903000000000006,"En el municipio de Conchagua, La UniÃ³n",15,2.7999999999999998
"Oct 31, 2015",14:28:44,13.371,-87.989999999999995,"en el municipio de El Carmen, La UniÃ³n",6.7000000000000002,2.7999999999999998
"Oct 31, 2015",07:59:00,13.275,-88.027000000000001,"En el municipio de El Carmen, La UniÃ³n",10,3
"Oct 31, 2015",04:51:18,13.342000000000001,-87.998000000000005,"En el municipio de El Carmen, La UniÃ³n",6.0999999999999996,3.2999999999999998
"Oct 30, 2015",17:56:28,12.964,-88.847999999999999,Frente a la Costa de San Vicente,43.299999999999997,4.5999999999999996
"Oct 27, 2015",01:50:27,13.144,-89.608000000000004,Frente a la Costa de La Libertad,41.299999999999997,3.7000000000000002
"Oct 25, 2015",05:58:56,13.09,-89.072999999999993,frente a la Costa de La Paz,54.200000000000003,3.7999999999999998
"Oct 24, 2015",17:51:17,13.196,-89.194999999999993,Frente a la Costa de La Paz,50.100000000000001,3.7999999999999998
"Oct 20, 2015",09:19:05,13.311999999999999,-87.859999999999999,"En el municipio de Conchagua, La UniÃ³n",2.2999999999999998,2.7000000000000002
"Oct 17, 2015",08:17:34,13.247999999999999,-90.185000000000002,Frente a la Costa de AhuachapÃ¡n,29.699999999999999,4.4000000000000004
"Oct 17, 2015",00:29:17,13.238,-89.742000000000004,frente a la Costa de Sonsonate,28.899999999999999,3.6000000000000001
"Oct 14, 2015",01:31:51,12.939,-88.882000000000005,Frente a la Costa de San Vicente,43.899999999999999,4.0999999999999996
"Oct 13, 2015",10:43:18,12.965999999999999,-89.022000000000006,Frente a la Costa de La Paz,33.100000000000001,3.6000000000000001
"Oct 12, 2015",09:18:54,12.794,-88.632999999999996,Frente a las costas de UsulutÃ¡n,42.799999999999997,4.7999999999999998
"Oct 12, 2015",01:17:24,12.832000000000001,-88.421999999999997,Frente a la Costa de UsulutÃ¡n,32.299999999999997,3.7000000000000002
"Oct 09, 2015",04:50:45,13.731999999999999,-89.301000000000002,"En el municipio de ColÃ³n, La Libertad",2,3.2000000000000002
"Oct 09, 2015",03:33:37,13.733000000000001,-89.296999999999997,"En el municipio de ColÃ³n, La Libertad",2,2.5
"Oct 09, 2015",03:07:55,13.289999999999999,-87.855000000000004,"En el municipio de Conchagua, La UniÃ³n",6,2.8999999999999999
"Oct 07, 2015",20:05:05,13.298999999999999,-89.754999999999995,Frente a la Costa de Sonsonate,44.100000000000001,3.6000000000000001
"Oct 06, 2015",05:42:42,13.285,-87.849000000000004,"en el municipio de Conchagua, La UniÃ³n",6,3.3999999999999999
"Oct 06, 2015",03:21:22,12.141999999999999,-89.097999999999999,frente a la Costa de La Paz,30.100000000000001,4.7999999999999998
"Oct 06, 2015",02:27:01,13.255000000000001,-87.872,"En el municipio de Conchagua, La UniÃ³n",3.7999999999999998,3
"Oct 06, 2015",00:34:32,13.255000000000001,-87.885999999999996,"En el municipio de Conchagua, La UniÃ³n",6.0999999999999996,2.8999999999999999
"Oct 05, 2015",20:25:26,13.26,-87.879000000000005,"En el municipio de Conchagua, La UniÃ³n",8.1999999999999993,2.7999999999999998
"Oct 05, 2015",08:19:37,13.257,-87.864000000000004,"en el municipio de Conchagua, La UniÃ³n",2.6000000000000001,2.6000000000000001
"Oct 04, 2015",15:29:01,12.725,-88.293999999999997,Frente a la Costa de UsulutÃ¡n,46.299999999999997,4.5999999999999996
"Oct 03, 2015",09:35:36,13.284000000000001,-87.858999999999995,"En el municipio de Conchagua, La UniÃ³n",3.5,3
"Oct 02, 2015",22:09:16,13.303000000000001,-87.911000000000001,"En el municipio de Conchagua, La UniÃ³n",6.9000000000000004,2.7000000000000002
"Oct 02, 2015",16:47:50,13.279,-87.867999999999995,"En el municipio de Conchagua, La UniÃ³n",9.0999999999999996,3
"Oct 02, 2015",15:41:06,13.269,-87.852999999999994,"En el municipio de Conchagua, La UniÃ³n",5.2999999999999998,3.2000000000000002
"Oct 02, 2015",15:15:30,13.244,-87.858000000000004,"En el municipio de Conchagua, La UniÃ³n",5.7999999999999998,3.2999999999999998
"Oct 02, 2015",07:20:41,13.308999999999999,-87.843999999999994,"en el municipio de Conchagua, La UniÃ³n",2.6000000000000001,2.7999999999999998
"Oct 02, 2015",05:01:25,13.118,-89.260000000000005,frente a la Costa de La Libertad,49.899999999999999,4.5
"Oct 02, 2015",00:51:00,13.300000000000001,-87.859999999999999,"En el municipio de Conchagua, La UniÃ³n",8,2.8999999999999999
"Oct 01, 2015",23:28:22,13.26,-87.861999999999995,"En el municipio de Conchagua, La UniÃ³n",8,2.8999999999999999
"Oct 01, 2015",18:54:00,13.289999999999999,-87.840000000000003,"En el municipio de Conchagua, La UniÃ³n",5,3
"Oct 01, 2015",18:44:00,13.282999999999999,-87.872,"En el municipio de Conchagua , La UniÃ³n",5,3
"Oct 01, 2015",18:28:36,13.278,-87.870000000000005,"en el municipio de Conchagua, La UniÃ³n",6,2.7000000000000002
"Oct 01, 2015",15:37:00,13.269,-87.866,"En el municipio de Conchagua, La UniÃ³n",7.7000000000000002,3.3999999999999999
"Oct 01, 2015",04:34:48,13.263,-87.879999999999995,"En el municipio de Conchagua, La UniÃ³n",2.1000000000000001,3.5
"Oct 01, 2015",04:33:55,13.266,-87.878,"En el municipio de Conchagua, La UniÃ³n",5.7000000000000002,3.2999999999999998
"Sep 30, 2015",22:41:09,13.518000000000001,-89.813999999999993,Frente a la Costa de Sonsonate,66.700000000000003,3.6000000000000001
"Sep 30, 2015",20:56:02,13.234,-87.875,"En el municipio de Conchagua, La UniÃ³n",4.9000000000000004,3.2000000000000002
"Sep 30, 2015",20:43:12,13.244,-87.872,"En el municipio de Conchagua, La UniÃ³n",3.7999999999999998,2.8999999999999999
"Sep 30, 2015",20:24:50,13.263,-87.872,"En el municipio de Conchagua, La UniÃ³n",6.7000000000000002,3.3999999999999999
"Sep 30, 2015",20:17:44,13.25,-87.856999999999999,"En el municipio de Conchagua, La UniÃ³n",8.1999999999999993,3
"Sep 30, 2015",20:07:08,13.247,-87.879000000000005,"En el municipio de Conchagua, La UniÃ³n",5,3.2999999999999998
"Sep 30, 2015",17:45:00,13.241,-87.867000000000004,"Zona de Conchagua, departamento de La UniÃ³n",2.8999999999999999,3.8999999999999999
"Sep 30, 2015",13:11:00,13.237,-87.873999999999995,"En el municipio de Conchagua, departamento de La UniÃ³n",3.3999999999999999,3.7000000000000002
"Sep 30, 2015",13:04:26,13.243,-87.872,"En el municipio de Conchagua, La UniÃ³n",4,3.2999999999999998
"Sep 30, 2015",12:28:10,13.231999999999999,-87.884,"en el municipio de Conchagua, La UniÃ³n",4.0999999999999996,2.8999999999999999
"Sep 30, 2015",12:02:26,13.222,-87.878,"en el municipio de Conchagua, La UniÃ³n",3.2999999999999998,2.7999999999999998
"Sep 30, 2015",12:01:22,13.228,-87.882999999999996,"en el municipio de Conchagua, La UniÃ³n",3.7000000000000002,2.7000000000000002
"Sep 30, 2015",11:47:17,13.246,-87.876000000000005,"En el municipio de Conchagua, La UniÃ³n",4.0999999999999996,2.3999999999999999
"Sep 30, 2015",11:38:40,13.227,-87.876999999999995,"En el municipio de Conchagua, La UniÃ³n",3,3.1000000000000001
"Sep 30, 2015",11:36:52,13.228999999999999,-87.873000000000005,"En el municipio de Conchagua, La UniÃ³n",3,3.7000000000000002
"Sep 30, 2015",11:36:17,13.224,-87.873000000000005,"En el municipio de Conchagua, La UniÃ³n",3.7999999999999998,3.6000000000000001
"Sep 30, 2015",11:33:36,13.33,-87.873999999999995,"En el municipio de Conchagua, La UniÃ³n",2.8999999999999999,3.3999999999999999
"Sep 30, 2015",11:32:44,13.234,-87.875,"En el municipio de Conchagua, La UniÃ³n",1.8,3.6000000000000001
"Sep 30, 2015",11:31:00,13.25,-87.876000000000005,"En el municipio de Conchagua, Departamento de La UniÃ³n.",4.5,4.5
"Sep 30, 2015",10:15:43,13.237,-87.873000000000005,"En el municipio de Conchagua, La UniÃ³n",4,2.5
"Sep 30, 2015",09:44:32,13.185,-89.259,frente a la Costa de La Libertad,52.600000000000001,3.5
"Sep 30, 2015",07:49:00,13.239000000000001,-87.873000000000005,"En el municipio de Conchagua, La UniÃ³n",3.2999999999999998,3.3999999999999999
"Sep 30, 2015",07:12:34,13.250999999999999,-87.864000000000004,"En el municipio de Conchagua, La UniÃ³n",3.7999999999999998,2.7000000000000002
"Sep 30, 2015",07:12:11,13.262,-87.858000000000004,"En el municipio de Conchagua, La UniÃ³n",4.2000000000000002,3
"Sep 30, 2015",01:43:00,13.254,-87.866,"En el municipio de Conchagua, Depto de La UniÃ³n.",4.5,2.5
"Sep 30, 2015",01:32:00,13.246,-87.875,"En el municipio de Conchagua,Depto de La UniÃ³n.",4.5,4
"Sep 30, 2015",00:36:00,13.343,-87.873000000000005,En el municipio de conchagua La UniÃ³n,4.2000000000000002,3.3999999999999999
"Sep 29, 2015",21:38:26,13.243,-87.875,"En el municipio de Conchagua, La UniÃ³n",4.9000000000000004,2.7999999999999998
"Sep 28, 2015",06:14:00,12.58,-88.304000000000002,Frente a Costas de UsulutÃ¡n,31,4.0999999999999996
"Sep 28, 2015",04:18:27,13.718999999999999,-89.254000000000005,"En el municipio de San Salvador, San Salvador",0.59999999999999998,1.8999999999999999
"Sep 27, 2015",15:16:20,12.951000000000001,-89.168000000000006,frente a la Costa de La Paz,21.300000000000001,4.0999999999999996
"Sep 24, 2015",08:41:00,13.039999999999999,-88.980000000000004,Frente a la Costa de La Paz,32,3.7999999999999998
"Sep 21, 2015",20:48:56,13.003,-89.090000000000003,Frente a la Costa de La Paz,53.399999999999999,4.2999999999999998
"Sep 21, 2015",03:20:00,13.169,-89.569999999999993,"Frente a Teotepeque, La Libertad",32.899999999999999,4.5
"Sep 20, 2015",23:08:00,13.692,-89.290999999999997,Zona limÃ­trofe entre municipio de ColÃ³n Y Santa Tecla,2.6000000000000001,3.1000000000000001
"Sep 11, 2015",20:48:50,13.515000000000001,-88.488,"en el municipio de AlegrÃ­a, UsulutÃ¡n",5.0999999999999996,2.7999999999999998
"Sep 09, 2015",18:49:50,13.183,-89.602999999999994,Frente a la Costa de La Libertad,55.399999999999999,3.7000000000000002
"Sep 07, 2015",01:06:08,12.638,-88.343000000000004,Frente a la Costa de UsulutÃ¡n,50.299999999999997,4.7000000000000002
"Sep 05, 2015",13:00:51,13.497999999999999,-88.489999999999995,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.5999999999999996,2.7999999999999998
"Sep 04, 2015",13:09:39,14.098000000000001,-89.739999999999995,en territorio Guatemalteco,12.6,2.7000000000000002
"Sep 03, 2015",12:46:02,12.388,-87.977000000000004,Frente a la Costa de La UniÃ³n,12.4,4.4000000000000004
"Sep 03, 2015",06:01:24,13.968,-89.941999999999993,Frontera entre Guatemala y El Salvador,12.1,2.5
"Sep 02, 2015",08:13:33,14.006,-89.909999999999997,en el municipio de AhuachapÃ¡n,8.5,3.2999999999999998
"Sep 02, 2015",07:57:47,13.984,-89.884,en el municipio de AhuachapÃ¡n,15,2.8999999999999999
"Sep 01, 2015",12:20:32,12.595000000000001,-88.221999999999994,Frente a la Costa de UsulutÃ¡n,32.200000000000003,3.8999999999999999
"Ago 31, 2015",07:44:33,12.749000000000001,-90.421999999999997,Frente a la Costa de AhuachapÃ¡n,10.699999999999999,3.7999999999999998
"Ago 30, 2015",16:56:52,14.045,-90.036000000000001,en territorio Guatemalteco,6.0999999999999996,2.7999999999999998
"Ago 28, 2015",13:52:21,14.01,-89.867999999999995,En el municipio de San Lorenzo,8.6999999999999993,2.8999999999999999
"Ago 28, 2015",06:24:28,14.003,-89.951999999999998,Frontera entre Guatemala y El Salvador.,6.0999999999999996,3.7999999999999998
"Ago 28, 2015",06:02:38,14.012,-89.963999999999999,Frontera entre Guatemala y El Salvador.,6,3.7000000000000002
"Ago 27, 2015",23:05:29,13.544,-89.935000000000002,Frente a la Costa de Sonsonate,66.900000000000006,3.5
"Ago 26, 2015",12:29:39,12.807,-90.384,Costas de Guatemala,15.5,4.2000000000000002
"Ago 24, 2015",15:22:43,13.920999999999999,-89.673000000000002,"En el municipio de Chalchuapa, Santa Ana",8.3000000000000007,3.2000000000000002
"Ago 23, 2015",08:56:00,12.897,-89.581000000000003,Frente a Costas de Sonsonate,32.200000000000003,5
"Ago 22, 2015",22:48:41,12.83,-90.641000000000005,Frente a la Costa de AhuachapÃ¡n,22.699999999999999,5
"Ago 21, 2015",12:21:02,13.885,-89.757000000000005,"En el municipio de JuayÃºa, Sonsonate",8.8000000000000007,2.8999999999999999
"Ago 21, 2015",10:04:00,13.17,-89.5,Frente a costa de La Libertad,32,4.7000000000000002
"Ago 21, 2015",01:09:50,11.93,-88.173000000000002,Frente a la Costa de La UniÃ³n,14.800000000000001,3.8999999999999999
"Ago 19, 2015",11:21:35,12.661,-88.248999999999995,Frente a la Costa de UsulutÃ¡n,39.100000000000001,3.7999999999999998
"Ago 17, 2015",16:56:43,13.243,-89.748999999999995,Frente a la Costa de Sonsonate,31.899999999999999,4
"Ago 16, 2015",07:46:16,13.507999999999999,-88.475999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.0999999999999996,3.2999999999999998
"Ago 15, 2015",07:09:00,14.1,-90.870000000000005,En Territorio de Guatemala,72,5.0999999999999996
"Ago 14, 2015",12:26:16,13.255000000000001,-90.402000000000001,Frente a la Costa de AhuachapÃ¡n,20.699999999999999,4.0999999999999996
"Ago 13, 2015",16:49:23,13.504,-88.528000000000006,"En el municipio de AlegrÃ­a, UsulutÃ¡n",5.5999999999999996,2
"Ago 13, 2015",13:30:15,14.09,-91.239999999999995,en territorio Guatemalteco,86,5
"Ago 12, 2015",18:28:06,12.808,-88.599000000000004,Frente a la Costa de UsulutÃ¡n,56.5,3.8999999999999999
"Ago 11, 2015",17:33:37,12.882,-88.661000000000001,Frente a la Costa de UsulutÃ¡n,56.600000000000001,4.0999999999999996
"Ago 10, 2015",05:29:36,13.519,-88.472999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",5.0999999999999996,3.2000000000000002
"Ago 10, 2015",01:38:33,13.523,-88.465999999999994,"En el municipio de AlegrÃ­a, UsulutÃ¡n",6.0999999999999996,2.7000000000000002
"Ago 09, 2015",17:10:13,13.526999999999999,-88.472999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",0.80000000000000004,3.1000000000000001
"Ago 09, 2015",15:09:44,13.532999999999999,-88.481999999999999,"en el municipio de AlegrÃ­a, UsulutÃ¡n",13.5,2.5
"Ago 09, 2015",05:33:03,13.528,-88.453999999999994,"En el municipio de AlegrÃ­a, UsulutÃ¡n",7.7999999999999998,2.7000000000000002
"Ago 09, 2015",04:33:34,13.525,-88.466999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",5,2.8999999999999999
"Ago 09, 2015",02:00:55,13.52,-88.471000000000004,"En el municipio de AlegrÃ­a, UsulutÃ¡n",5.5,2.5
"Ago 09, 2015",01:10:35,13.488,-88.488,"En el municipio de AlegrÃ­a, UsulutÃ¡n",7,3.1000000000000001
"Ago 09, 2015",01:05:57,13.529,-88.459000000000003,"En el municipio de AlegrÃ­a, UsulutÃ¡n",7.7999999999999998,3.8999999999999999
"Ago 06, 2015",02:24:24,13.502000000000001,-88.478999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",4.2999999999999998,2.6000000000000001
"Ago 05, 2015",22:39:31,13.513999999999999,-88.472999999999999,"En el municipio de AlegrÃ­a, UsulutÃ¡n",3.8999999999999999,2.6000000000000001
"Ago 05, 2015",00:14:25,13.366,-88.096000000000004,"6 km al Norte de Laguna de Olomega , San Miguel",6.2000000000000002,2.7999999999999998
"Ago 03, 2015",19:43:48,13.282,-89.741,Frente a la Costa de Sonsonate,40.100000000000001,3.8999999999999999
"Jul 31, 2015",17:39:26,13.936,-91.367000000000004,frente a la Costa de Guatemala,70.099999999999994,5
"Jul 27, 2015",16:03:59,13.026999999999999,-88.718000000000004,Frente a la Costa de UsulutÃ¡n,59.299999999999997,3.5
"Jul 20, 2015",06:01:00,13.569000000000001,-90.453000000000003,frente a la Costa de Guatemala,45,4.4000000000000004
"Jul 19, 2015",19:24:11,12.951000000000001,-90.471000000000004,frente a la Costa de AhuachapÃ¡n,20,3.7999999999999998
"Jul 19, 2015",09:20:17,13.025,-89.025000000000006,Frente a la Costa de La Paz,43.799999999999997,3.6000000000000001
"Jul 18, 2015",23:31:33,13.050000000000001,-88.855000000000004,Frente a la Costa de San Vicente,64.799999999999997,3.5
"Jul 16, 2015",10:56:31,12.901999999999999,-90.311999999999998,frente a la Costa de AhuachapÃ¡n,20,3.6000000000000001
"Jul 16, 2015",10:56:00,12.875,-90.372,Frente a costa de Ahuachapan,20,3.6000000000000001
"Jul 16, 2015",03:53:06,13.957000000000001,-89.923000000000002,10 Km Oeste del municipio de AhuachapÃ¡n,5.2000000000000002,4.0999999999999996
"Jul 15, 2015",23:20:30,12.744,-88.418999999999997,Frente a la Costa de UsulutÃ¡n,48.899999999999999,4.2999999999999998
"Jul 14, 2015",00:48:18,12.898,-89.066000000000003,frente a la Costa de La Paz,43.799999999999997,3.6000000000000001
"Jul 11, 2015",13:43:52,13.824,-90.864000000000004,Frente a la Costa de Guatemala,70.900000000000006,4.2000000000000002
"Jul 10, 2015",13:19:45,13.007999999999999,-89.180999999999997,Costas de La Paz,32.299999999999997,3.7000000000000002
"Jul 09, 2015",08:06:00,13.202,-90.325999999999993,Frente a Costa de AhuachapÃ¡n,27.5,4
"Jul 09, 2015",07:25:00,13.460000000000001,-90.170000000000002,Frente a las costas de AhuachapÃ¡n,45,5.2000000000000002
"Jul 06, 2015",15:11:31,12.832000000000001,-90.468999999999994,Frente a la Costa de AhuachapÃ¡n,15.699999999999999,3.6000000000000001
"Jul 04, 2015",07:17:51,14.109,-91.236999999999995,En territorio Guatemalteco,18.600000000000001,4.2999999999999998
"Jul 02, 2015",18:33:28,12.859999999999999,-89.016000000000005,Frente a la Costa de La Paz,38.700000000000003,3.6000000000000001
"Jul 01, 2015",06:40:10,12.606,-87.930000000000007,Frente a la Costa de La UniÃ³n,32.200000000000003,4.5999999999999996
"Jun 27, 2015",22:20:21,13.718,-89.069999999999993,"en el municipio de San MartÃ­n, San Salvador",10.1,2.7999999999999998
"Jun 27, 2015",09:16:00,13.803000000000001,-90.319000000000003,Frente a la Costa de Guatemala,96.5,4.2999999999999998
"Jun 26, 2015",03:26:06,12.747,-88.668999999999997,frente a la Costa de UsulutÃ¡n,15.4,4.4000000000000004
"Jun 22, 2015",21:28:51,13.52,-89.263999999999996,"En el municipio de San JosÃ© Villanueva, La Libertad",13.199999999999999,2.5
"Jun 21, 2015",13:38:02,13.010999999999999,-89.019000000000005,Frente a la Costa de La Paz,39.5,3.5
"Jun 21, 2015",11:19:53,13.063000000000001,-89.983000000000004,Frente a la Costa de Sonsonate,18.800000000000001,4.7999999999999998
"Jun 20, 2015",00:05:11,12.601000000000001,-88.296000000000006,frente a la Costa de UsulutÃ¡n,12.9,3.6000000000000001
"Jun 19, 2015",12:43:59,13.038,-89.049999999999997,Frente a la Costa de La Paz,41,4.2000000000000002
"Jun 18, 2015",10:58:41,12.612,-88.186000000000007,frente a la Costa de San Miguel,18.199999999999999,4.9000000000000004
"Jun 17, 2015",22:45:35,12.662000000000001,-88.344999999999999,Frente a la Costa de UsulutÃ¡n,28,4.2000000000000002
"Jun 17, 2015",21:26:49,13.510999999999999,-90.308999999999997,Frente a la Costa de AhuachapÃ¡n,31.600000000000001,3.5
"Jun 17, 2015",11:56:00,12.862,-88.602000000000004,Frente a la Costa de UsulutÃ¡n,49.100000000000001,4.5
"Jun 13, 2015",03:49:57,12.946,-88.873999999999995,Frente a la Costa de San Vicente,42.700000000000003,4.2000000000000002
"Jun 10, 2015",01:37:21,13.188000000000001,-89.683999999999997,Frente a la Costa de La Libertad,27.600000000000001,3.6000000000000001
"Jun 10, 2015",00:32:03,13.73,-89.293000000000006,"En el municipio de ColÃ³n, La Libertad",4.9000000000000004,2.6000000000000001
"Jun 10, 2015",00:25:54,12.542,-88.079999999999998,Frente a la Costa de La UniÃ³n,39.700000000000003,3.7999999999999998
"Jun 06, 2015",05:50:38,13.707000000000001,-90.960999999999999,Frente a la Costa de Guatemala,25.100000000000001,4.2000000000000002
"Jun 06, 2015",04:24:18,13.044,-88.878,Frente a la Costa de San Vicente,63.600000000000001,3.7999999999999998
"Jun 06, 2015",04:19:38,13.013999999999999,-88.893000000000001,Frente a la Costa de La Paz,58.5,4.5
"May 30, 2015",15:03:12,12.894,-88.656999999999996,Frente a la Costa de UsulutÃ¡n,47.399999999999999,4
"May 28, 2015",12:38:21,13.504,-90.343000000000004,Frente a la Costa de Guatemala,48.5,3.5
